time,gFx,gFy,gFz,TgF
1.155811822,-0.1591,0.9898,0.2441,1.032
1.160016405,-0.1601,0.9905,0.2455,1.033
1.161641249,-0.1620,0.9881,0.2453,1.031
1.163497082,-0.1586,0.9856,0.2490,1.029
1.16662828,-0.1662,0.9839,0.2499,1.029
1.168006353,-0.1747,0.9881,0.2526,1.035
1.170335728,-0.1789,0.9917,0.2577,1.040
1.172243593,-0.1774,0.9891,0.2612,1.038
1.17515651,-0.1716,0.9876,0.2700,1.038
1.17730052,-0.1698,0.9851,0.2741,1.037
1.179626457,-0.1711,0.9805,0.2800,1.034
1.182565155,-0.1672,0.9798,0.2870,1.035
1.184014739,-0.1647,0.9827,0.2920,1.038
1.19148276,-0.1767,0.9878,0.2988,1.047
1.192179062,-0.1941,1.0030,0.3025,1.065
1.192745364,-0.2150,1.0242,0.3047,1.090
1.193222343,-0.2324,1.0391,0.3042,1.107
1.195113437,-0.2397,1.0445,0.3042,1.114
1.197439478,-0.2299,1.0399,0.3034,1.107
1.200716041,-0.2214,1.0374,0.3071,1.104
1.202204478,-0.2172,1.0386,0.3117,1.106
1.205130468,-0.2099,1.0406,0.3110,1.106
1.207261405,-0.2031,1.0416,0.3127,1.106
1.210030728,-0.2053,1.0477,0.3169,1.114
1.212413853,-0.2070,1.0472,0.3191,1.114
1.215144478,-0.2031,1.0484,0.3237,1.116
1.217065051,-0.2019,1.0509,0.3293,1.120
1.218644322,-0.2038,1.0462,0.3337,1.117
1.220947343,-0.2009,1.0462,0.3420,1.119
1.223428697,-0.2053,1.0440,0.3442,1.118
1.227124999,-0.2004,1.0411,0.3513,1.117
1.228178905,-0.1989,1.0406,0.3584,1.118
1.230909947,-0.2024,1.0382,0.3670,1.120
1.233842655,-0.2016,1.0333,0.3711,1.116
1.238141249,-0.2014,1.0321,0.3755,1.117
1.238879166,-0.2004,1.0323,0.3782,1.118
1.240093228,-0.1967,1.0296,0.3796,1.115
1.243908853,-0.1958,1.0274,0.3794,1.113
1.247207707,-0.2006,1.0291,0.3816,1.116
1.247833332,-0.2038,1.0235,0.3943,1.116
1.250883905,-0.1769,1.0245,0.3699,1.103
1.254419478,-0.1625,1.0152,0.3718,1.093
1.255436301,-0.1567,1.0120,0.3753,1.091
1.256823801,-0.1496,1.0088,0.3691,1.085
