time,gFx,gFy,gFz,TgF
1.925100832,0.0309,-0.0560,1.0138,1.016
1.926792291,0.0336,-0.0607,1.0133,1.016
1.928817812,0.0322,-0.0607,1.0119,1.014
1.932357447,0.0317,-0.0614,1.0107,1.013
1.933535885,0.0329,-0.0604,1.0102,1.013
1.935822082,0.0319,-0.0575,1.0129,1.015
1.938321562,0.0327,-0.0599,1.0112,1.013
1.940804999,0.0344,-0.0602,1.0116,1.014
1.942810624,0.0317,-0.0609,1.0116,1.014
1.945209635,0.0290,-0.0614,1.0112,1.013
1.955614739,0.0314,-0.0609,1.0126,1.015
1.956865572,0.0314,-0.0646,1.0097,1.012
1.957542864,0.0331,-0.0651,1.0082,1.011
1.958162812,0.0324,-0.0612,1.0082,1.011
1.958786301,0.0336,-0.0687,1.0077,1.011
1.959818072,0.0349,-0.0700,1.0060,1.009
1.962349947,0.0334,-0.0704,1.0036,1.007
1.964781249,0.0349,-0.0704,1.0038,1.007
1.965943749,0.0373,-0.0702,1.0007,1.004
1.96831052,0.0358,-0.0714,1.0058,1.009
1.970776926,0.0407,-0.0739,1.0038,1.007
1.973158541,0.0395,-0.0702,1.0004,1.004
1.975578645,0.0368,-0.0704,0.9994,1.003
1.977792551,0.0378,-0.0746,1.0016,1.005
1.981529843,0.0346,-0.0719,1.0004,1.004
1.982684478,0.0329,-0.0697,1.0002,1.003
1.984970051,0.0322,-0.0678,1.0016,1.004
1.987653437,0.0285,-0.0704,1.0002,1.003
1.98993203,0.0234,-0.0704,1.0019,1.005
1.992479218,0.0192,-0.0717,1.0058,1.009
1.994483645,0.0178,-0.0707,1.0072,1.010
1.998248489,0.0178,-0.0717,1.0151,1.018
1.999512291,0.0136,-0.0746,1.0148,1.018
2.001579218,0.0092,-0.0732,1.0165,1.019
2.004385416,0.0082,-0.0722,1.0180,1.021
2.006774322,0.0075,-0.0766,1.0151,1.018
2.008631197,0.0048,-0.0785,1.0190,1.022
2.010884843,0.0014,-0.0802,1.0212,1.024
2.014759739,0.0016,-0.0751,1.0221,1.025
2.016213697,-0.0040,-0.0758,1.0199,1.023
2.018288593,-0.0040,-0.0756,1.0197,1.023
2.020651093,-0.0081,-0.0734,1.0168,1.019
2.023410364,-0.0057,-0.0773,1.0143,1.017
2.027475207,-0.0071,-0.0783,1.0168,1.020
2.028582291,-0.0062,-0.0785,1.0170,1.020
2.031959843,-0.0018,-0.0771,1.0192,1.022
2.033146093,-0.0018,-0.0802,1.0185,1.022
2.03488302,0.0012,-0.0798,1.0256,1.029
2.036883489,0.0021,-0.0788,1.0248,1.028
2.041141874,0.0070,-0.0807,1.0290,1.032
2.042110468,0.0087,-0.0802,1.0309,1.034
2.044071614,0.0121,-0.0807,1.0300,1.033
2.046344895,0.0136,-0.0832,1.0287,1.032
2.055084009,0.0143,-0.0834,1.0317,1.035
2.056291249,0.0178,-0.0834,1.0278,1.031
2.057142916,0.0204,-0.0795,1.0243,1.028
2.057977916,0.0195,-0.0795,1.0209,1.024
2.05878703,0.0226,-0.0776,1.0197,1.023
2.060095155,0.0222,-0.0768,1.0129,1.016
2.062434166,0.0214,-0.0785,1.0112,1.014
2.064618072,0.0244,-0.0768,1.0112,1.014
2.067362134,0.0190,-0.0727,1.0070,1.010
2.069498072,0.0219,-0.0717,1.0094,1.012
2.071871562,0.0212,-0.0729,1.0082,1.011
2.074298697,0.0139,-0.0727,1.0072,1.010
2.076429582,0.0148,-0.0695,1.0085,1.011
2.079288489,0.0102,-0.0634,1.0050,1.007
2.081164739,0.0048,-0.0646,1.0048,1.007
2.084122395,0.0034,-0.0609,1.0058,1.008
2.086052655,0.0024,-0.0621,1.0058,1.008
2.089663332,0.0029,-0.0590,1.0028,1.005
2.091830364,0.0004,-0.0560,0.9987,1.000
2.092927395,-0.0008,-0.0534,0.9945,0.996
2.095605259,-0.0003,-0.0482,0.9955,0.997
2.097625155,-0.0005,-0.0512,0.9975,0.999
2.100586978,-0.0035,-0.0490,0.9980,0.999
2.102716145,-0.0020,-0.0470,1.0002,1.001
2.106043072,-0.0040,-0.0426,0.9992,1.000
2.108021301,-0.0030,-0.0431,0.9994,1.000
2.109623437,-0.0040,-0.0431,1.0026,1.004
2.112386666,-0.0047,-0.0392,1.0014,1.002
2.114901666,0.0016,-0.0328,1.0043,1.005
2.116812343,0.0063,-0.0326,0.9987,0.999
2.118846822,0.0099,-0.0338,0.9975,0.998
2.121801666,0.0124,-0.0299,0.9982,0.999
2.124264322,0.0139,-0.0306,1.0024,1.003
2.125875051,0.0175,-0.0314,1.0043,1.005
2.130272447,0.0231,-0.0297,1.0082,1.009
2.131598957,0.0253,-0.0306,1.0097,1.010
2.133157395,0.0258,-0.0297,1.0097,1.010
2.135353853,0.0263,-0.0270,1.0119,1.013
2.138477864,0.0290,-0.0333,1.0114,1.012
2.140113437,0.0334,-0.0358,1.0121,1.013
2.142353124,0.0317,-0.0338,1.0151,1.016
2.14482677,0.0356,-0.0343,1.0180,1.019
2.155357082,0.0368,-0.0353,1.0212,1.022
2.156630468,0.0358,-0.0365,1.0199,1.021
2.157249218,0.0373,-0.0355,1.0151,1.016
2.157870416,0.0375,-0.0380,1.0138,1.015
2.158532499,0.0405,-0.0370,1.0099,1.011
2.159172812,0.0378,-0.0353,1.0104,1.012
2.161002707,0.0388,-0.0348,1.0129,1.014
